"EC","total_genes","present_genes","percent"
"2.4.1.109",2,2,100
"2.4.1.22",1,0,0
"2.4.1.221",1,0,0
"2.4.1.222",1,0,0
"2.4.1.255",2,0,0
"2.4.1.376",1,0,0
"2.4.1.38",1,0,0
"2.4.1.41",2,0,0
"2.4.1.90",1,0,0
"2.4.2.63",1,0,0
"2.4.3.6",1,0,0
