"EC","total_genes","present_genes","percent"
"2.1.3.15",1,1,100
"6.2.1.3",1,1,100
"6.3.4.14",1,1,100
"6.4.1.2",1,1,100
"2.3.1.21",2,0,0
"2.7.11.1",1,0,0
"3.1.3.9",1,0,0
"4.1.1.32",2,0,0
