"EC","total_genes","present_genes","percent"
"2.7.1.28",1,1,100
"2.7.1.29",1,1,100
"4.6.1.15",1,1,100
"2.7.11.10",1,0,0
"3.5.4.37",1,0,0
"5.6.2.6",1,0,0
