"EC","total_genes","present_genes","percent"
"1.3.5.1",2,2,100
"5.6.1.3",2,2,100
"7.1.1.8",1,1,100
"7.1.2.2",1,1,100
"7.1.1.2",7,2,28.5714285714286
"1.14.16.2",1,0,0
"1.4.3.4",1,0,0
"2.3.2.31",1,0,0
"2.7.11.1",2,0,0
"3.4.21.108",1,0,0
