"EC","total_genes","present_genes","percent"
"1.1.1.363",1,1,100
"1.1.1.49",1,1,100
"2.2.1.1",1,1,100
"2.2.1.2",1,1,100
"2.7.1.11",1,1,100
"3.1.3.11",2,2,100
"5.3.1.6",1,1,100
"5.3.1.9",1,1,100
"5.4.2.2",1,1,100
"1.1.1.47",1,0,0
"2.7.1.14",1,0,0
"2.7.1.165",1,0,0
"2.7.6.1",1,0,0
"3.1.1.31",1,0,0
"4.1.2.13",2,0,0
