"EC","total_genes","present_genes","percent"
"2.6.1.19",1,1,100
"2.6.1.22",1,1,100
"3.1.2.4",1,1,100
"3.4.13.20",1,1,100
"1.2.1.3",3,1,33.3333333333333
"1.1.1.211",1,0,0
"1.1.1.35",1,0,0
"1.2.1.18",1,0,0
"1.2.1.27",1,0,0
"1.2.1.31",1,0,0
"1.2.1.8",1,0,0
"1.3.1.2",1,0,0
"1.3.3.6",1,0,0
"1.3.8.1",1,0,0
"3.5.1.6",1,0,0
"3.5.2.2",1,0,0
"4.1.1.15",1,0,0
"4.1.1.9",1,0,0
"4.2.1.17",3,0,0
"5.3.3.8",1,0,0
