"EC","total_genes","present_genes","percent"
"3.1.1.13",1,1,100
"1.14.14.23",1,0,0
"1.14.15.15",1,0,0
"2.3.1.43",1,0,0
"3.1.1.3",1,0,0
"3.1.1.34",1,0,0
