"EC","total_genes","present_genes","percent"
"1.14.14.18",1,0,0
"2.7.1.153",2,0,0
"3.1.3.16",1,0,0
"3.1.3.48",1,0,0
"3.1.3.67",1,0,0
"3.1.4.11",1,0,0
"3.5.1.2",1,0,0
