"EC","total_genes","present_genes","percent"
"6.2.1.3",1,1,100
"2.3.1.9",2,1,50
"1.2.1.3",3,1,33.3333333333333
"1.1.1.211",1,0,0
"1.1.1.35",2,0,0
"1.14.14.80",1,0,0
"1.2.1.31",1,0,0
"1.2.1.8",1,0,0
"1.3.3.6",1,0,0
"1.3.8.1",1,0,0
"1.3.8.5",1,0,0
"1.3.8.6",1,0,0
"1.3.8.7",1,0,0
"1.3.8.9",1,0,0
"2.3.1.16",1,0,0
"2.3.1.21",3,0,0
"4.2.1.17",3,0,0
"5.3.3.8",1,0,0
