"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"100","CACNG3...","rectangle",258,593,46,17,NA,NA
"106","NPR1, ANPRA, ANPa, GUC2A, GUCY2A, NPRA...","rectangle",258,758,46,17,NA,NA
"111","CAMKK2, CAMKK, CAMKKB","rectangle",761,547,46,17,NA,NA
"112","PRKAG2, AAKG, AAKG2, CMH6, H91620p, WPWS...","rectangle",847,547,46,17,"hsa:51422",0
"116","MAP2K5, HsT17454, MAPKK5, MEK5, PRKMK5","rectangle",458,288,46,17,NA,NA
"117","MAPK7, BMK1, ERK4, ERK5, PRKM7","rectangle",653,289,46,17,NA,NA
"12","MAPK signaling pathway","roundrectangle",514,210,111,34,NA,NA
"123","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","rectangle",771,373,46,17,NA,NA
"124","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc...","rectangle",858,373,46,17,NA,NA
"125","RGS2, G0S8","rectangle",1091,373,46,17,NA,NA
"126","RCAN1, ADAPT78, CSP1, DSC1, DSCR1, MCIP1, RCN1","rectangle",1091,398,46,17,NA,NA
"127","PTGS2, COX-2, COX2, GRIPGHS, PGG/HS, PGHS-2, PHS-2, hCox-2","rectangle",1091,348,46,17,NA,NA
"134","JUN, AP-1, AP1, c-Jun, cJUN, p39","rectangle",1088,244,46,17,NA,NA
"135","FOS, AP-1, C-FOS, p55","rectangle",1088,268,46,17,NA,NA
"137","MEF2C, C5DELq14.3, DEL5q14.3, NEDHSIL","rectangle",1146,221,46,17,NA,NA
"138","CCND1, BCL1, D11S287E, PRAD1, U21B31","rectangle",1146,244,46,17,NA,NA
"139","ELK1","rectangle",1146,268,46,17,NA,NA
"140","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","rectangle",655,642,46,17,NA,NA
"155","CD38, ADPRC 1, ADPRC1, cADPR1","rectangle",258,409,46,17,NA,NA
"156","TRPM2, EREG1, KNP3, LTRPC2, LTrpC-2, NUDT9H, NUDT9L1, TRPC7","rectangle",258,371,46,17,NA,NA
"161","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","rectangle",475,372,46,17,NA,NA
"17","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","rectangle",348,513,46,17,NA,NA
"170","GNAI1, Gi, HG1B, NEDHISB...","rectangle",446,881,46,17,NA,NA
"171","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",554,870,46,17,"hsa:23236;hsa:5331;hsa:5332",0
"172","PIK3R6, C17orf38, HsT41028, p84 PIKAP, p87(PIKAP), p87PIKAP...","rectangle",554,894,46,17,"hsa:23533",0
"173","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","rectangle",554,917,46,17,NA,NA
"174","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA","rectangle",258,940,46,17,NA,NA
"175","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",906,940,46,17,NA,NA
"176","CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1","rectangle",1090,940,46,17,NA,NA
"18","MYLK4, SgK085...","rectangle",761,667,46,17,NA,NA
"180","KCNJ3, GIRK1, KGA, KIR3.1...","rectangle",258,837,46,17,NA,NA
"189","Cell cycle","roundrectangle",1161,912,92,25,NA,NA
"19","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","rectangle",599,642,46,17,"hsa:3708;hsa:3709",0
"192","KCNJ18, KIR2.6, TTPP2...","rectangle",258,463,46,17,NA,NA
"196","NPPA, ANF, ANP, ATFB6, ATRST2, CDD, CDD-ANF, CDP, PND","rectangle",442,655,46,17,NA,NA
"20","CALML6, CAGLP...","rectangle",677,592,46,17,NA,NA
"21","ADCY1, AC1, DFNB44...","rectangle",532,831,46,17,NA,NA
"22","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",657,831,46,17,NA,NA
"23","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",446,831,46,17,NA,NA
"24","TITLE:Oxytocin signaling pathway","roundrectangle",175,58,269,25,NA,NA
"35","OXTR, OT-R, OTR","rectangle",258,513,46,17,NA,NA
"36","OXT, OT, OT-NPI, OXT-NPI","rectangle",185,513,46,17,NA,NA
"37","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",433,513,46,17,"hsa:23236;hsa:5331;hsa:5332",0
"39","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",678,493,46,17,NA,NA
"42","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","rectangle",411,243,46,17,NA,NA
"43","RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf","rectangle",499,243,46,17,NA,NA
"44","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","rectangle",584,243,46,17,NA,NA
"45","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",670,243,46,17,NA,NA
"50","PLA2G4B, HsT16992, cPLA2-beta...","rectangle",704,87,46,17,"hsa:5321",0
"61","EEF2K, CaMKIII, HSU93850, eEF-2K","rectangle",793,466,46,17,NA,NA
"62","EEF2, EEF-2, EF-2, EF2, SCA26","rectangle",927,493,46,17,NA,NA
"66","CAMK1D, CKLiK, CaM-K1, CaMKID...","rectangle",761,592,46,17,NA,NA
"68","NOS3, ECNOS, eNOS","rectangle",848,592,46,17,NA,NA
"69","GUCY1A2, GC-SA2, GUC1A2...","rectangle",982,592,46,17,NA,NA
"78","MYL9, LC20, MLC-2C, MLC2, MMIHS4, MRLC1, MYRL2...","rectangle",961,748,46,17,NA,NA
"79","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","rectangle",1003,721,46,17,NA,NA
"81","Calcium signaling pathway","roundrectangle",628,723,111,34,NA,NA
"82","Arachidonic acid metabolism","roundrectangle",758,136,111,34,NA,NA
"83","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","rectangle",446,795,46,17,NA,NA
"84","ROCK1, P160ROCK, ROCK-I...","rectangle",596,795,46,17,NA,NA
"85","PPP1R12A, GUBS, M130, MBS, MYPT1...","rectangle",759,795,46,17,NA,NA
"97","PTGS2, COX-2, COX2, GRIPGHS, PGG/HS, PGHS-2, PHS-2, hCox-2","rectangle",1088,221,46,17,NA,NA
"98","PTGS2, COX-2, COX2, GRIPGHS, PGG/HS, PGHS-2, PHS-2, hCox-2","rectangle",818,102,46,17,NA,NA
