"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"17","ECM-receptor interaction","roundrectangle",106,293,111,34,NA,NA
"18","Cytokine-cytokine receptor interaction","roundrectangle",120,570,111,45,NA,NA
"19","MAPK signaling pathway","roundrectangle",979,580,111,34,NA,NA
"20","ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB...","rectangle",205,257,46,17,NA,NA
"21","ITGA11, HsT18964...","rectangle",205,240,46,17,NA,NA
"216","PI3K-Akt signaling pathway","roundrectangle",1006,430,111,34,NA,NA
"217","Phosphatidylinositol signaling system","roundrectangle",663,465,111,34,NA,NA
"22","FLNA, ABP-280, ABPX, CSBS, CVD1, FGS2, FLN, FLN-A, FLN1, FMD, MNS, NHBP, OPD, OPD1, OPD2, XLVD, XMVD...","rectangle",491,239,46,17,NA,NA
"220","EMP2, XMP","rectangle",205,353,46,17,NA,NA
"222","EMP1, CL-20, EMP-1, TMP","rectangle",205,657,46,17,NA,NA
"223",NA,"rectangle",205,248,46,34,NA,NA
"23","CDC42, CDC42Hs, G25K, TKS","rectangle",792,366,46,17,NA,NA
"26","MYLK4, SgK085...","rectangle",862,200,46,17,NA,NA
"27","MYL12B, MLC-B, MRLC2...","rectangle",930,147,46,17,NA,NA
"28","DIAPH1, DFNA1, DIA1, DRF1, LFHL1, SCBMS, hDIA1, mDia1","rectangle",935,99,46,17,NA,NA
"29","PPP1R12A, GUBS, M130, MBS, MYPT1...","rectangle",801,174,46,17,NA,NA
"30","ROCK1, P160ROCK, ROCK-I...","rectangle",744,147,46,17,NA,NA
"31","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",762,328,46,17,"hsa:208",0
"32","PDPK1, PDK1, PDPK2, PDPK2P, PRO0461","rectangle",677,286,46,17,NA,NA
"33","PARVB, CGI-56...","rectangle",592,266,46,17,NA,NA
"34","ILK, HEL-S-28, ILK-1, ILK-2, P59, p59ILK","rectangle",592,328,46,17,NA,NA
"35","VCL, CMD1W, CMH15, HEL114, MV, MVCL, VINC","rectangle",592,241,46,17,NA,NA
"36","VASP","rectangle",592,216,46,17,NA,NA
"37","PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, PTENgama, TEP1","rectangle",491,378,46,17,"hsa:5728",0
"38","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",491,427,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",0
"39","TLN1, ILWEQ, TLN, talin-1...","rectangle",491,268,46,17,NA,NA
"40","ZYX, ESP-2, HED-2","rectangle",592,192,46,17,NA,NA
"41","PIP5K1C, LCCS3, PIP5K-GAMMA, PIP5K1-gamma, PIP5Kgamma...","rectangle",669,175,46,17,"hsa:23396",100
"42","ACTN4, ACTININ-4, FSGS, FSGS1...","rectangle",491,213,46,17,NA,NA
"43","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","rectangle",374,427,46,17,NA,NA
"44","CAPN2, CANP2, CANPL2, CANPml, mCANP","rectangle",427,328,46,17,NA,NA
"45","PXN","rectangle",491,296,46,17,NA,NA
"46","ARHGAP35, GRF-1, GRLF1, P190-A, P190A, p190ARhoGAP, p190RhoGAP...","rectangle",372,99,46,17,NA,NA
"47","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",281,354,46,17,NA,NA
"48","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","rectangle",342,304,46,17,NA,NA
"49","FYN, SLK, SYN, p59-FYN","rectangle",291,472,46,17,NA,NA
"50","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","rectangle",617,147,46,17,NA,NA
"51","RASGRF1, CDC25, CDC25L, GNRP, GRF1, GRF55, H-GRF55, PP13187, ras-GRF1","rectangle",423,147,46,17,NA,NA
"52","LAMC3, OCCM...","rectangle",112,248,46,17,NA,NA
