"EC","total_genes","present_genes","percent"
"2.4.1.133",1,0,0
"2.4.1.134",1,0,0
"2.4.1.135",1,0,0
"2.4.1.223",1,0,0
"2.4.1.224",3,0,0
"2.4.1.225",2,0,0
"2.4.2.26",2,0,0
"2.8.2.8",1,0,0
