"EC","total_genes","present_genes","percent"
"3.5.4.16",1,1,100
"4.2.1.96",1,1,100
"1.1.1.153",1,0,0
"1.14.16.1",1,0,0
"1.14.16.2",1,0,0
"1.5.1.3",1,0,0
"1.5.1.34",1,0,0
"2.10.1.1",1,0,0
"2.7.7.75",1,0,0
"2.8.1.12",1,0,0
"2.8.1.9",1,0,0
"3.1.3.1",2,0,0
"4.1.2.50",1,0,0
"4.1.99.22",1,0,0
"4.2.3.12",1,0,0
"4.6.1.17",1,0,0
