"EC","total_genes","present_genes","percent"
"1.1.1.14",1,1,100
"2.7.7.9",1,1,100
"1.1.1.10",1,0,0
"1.1.1.22",1,0,0
"2.4.1.17",1,0,0
"2.7.7.40",1,0,0
"3.2.1.31",1,0,0
