"EC","total_genes","present_genes","percent"
"2.1.3.15",2,2,100
"3.1.3.4",2,2,100
"6.3.4.14",2,2,100
"6.4.1.2",2,2,100
"1.2.1.3",3,1,33.3333333333333
"1.2.1.31",1,0,0
"1.2.1.8",1,0,0
"1.3.3.6",1,0,0
"1.3.8.7",1,0,0
"1.3.8.9",1,0,0
"2.3.1.21",2,0,0
"2.7.11.1",1,0,0
"2.7.11.10",1,0,0
"4.1.1.9",1,0,0
