"EC","total_genes","present_genes","percent"
"1.2.1.24",1,1,100
"2.3.3.10",2,2,100
"2.6.1.19",1,1,100
"2.6.1.22",1,1,100
"2.3.1.9",2,1,50
"1.1.1.211",1,0,0
"1.1.1.35",2,0,0
"1.1.99.2",1,0,0
"1.3.8.1",1,0,0
"2.8.3.5",1,0,0
"4.1.1.15",1,0,0
"4.1.3.4",1,0,0
"4.2.1.17",3,0,0
"5.3.3.8",1,0,0
