"EC","total_genes","present_genes","percent"
"2.3.3.10",2,2,100
"6.2.1.3",1,1,100
"1.1.1.35",1,0,0
"1.14.14.23",1,0,0
"1.14.15.15",1,0,0
"1.17.99.3",1,0,0
"1.3.3.6",1,0,0
"1.3.8.7",1,0,0
"2.3.1.176",1,0,0
"2.3.1.21",3,0,0
"2.7.1.30",1,0,0
"3.1.1.34",1,0,0
"4.1.1.32",2,0,0
"4.2.1.17",1,0,0
"5.3.3.8",1,0,0
"6.2.1.7",1,0,0
