"EC","total_genes","present_genes","percent"
"1.3.5.1",2,2,100
"2.7.1.40",1,1,100
"7.1.1.8",1,1,100
"7.1.1.2",7,2,28.5714285714286
"2.7.1.153",2,0,0
"2.7.10.1",1,0,0
"2.7.11.1",1,0,0
