"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"10","ATM, AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1","rectangle",333,201,46,17,NA,NA
"11","RPRM, REPRIMO","rectangle",564,166,46,17,NA,NA
"12","SFN, YWHAS","rectangle",564,144,46,17,NA,NA
"13","CDK2, CDKN2, p33(CDK2)","rectangle",693,141,46,17,NA,NA
"14","CCNE1, CCNE, pCCNE1...","rectangle",693,124,46,17,NA,NA
"142","GORAB, GO, NTKLBP1, SCYL1BP1","rectangle",305,381,46,17,"hsa:92344",0
"145","Cellular senescence","roundrectangle",1200,217,123,34,NA,NA
"146","SIVA1, CD27BP, SIVA, Siva-1, Siva-2","rectangle",564,364,46,17,NA,NA
"147","BCL2L1, BCL-XL/S, BCL2L, BCLX, Bcl-X, PPP1R52","rectangle",647,355,46,17,NA,NA
"148","BCL2, Bcl-2, PPP1R50","rectangle",647,375,46,17,NA,NA
"15","Cell cycle","roundrectangle",305,530,103,34,NA,NA
"154","AIFM2, AMID, FSP1, PRG3","rectangle",564,474,46,17,NA,NA
"157","ZNF385A, HZF, RZF, ZFP385, ZNF385","rectangle",564,240,46,17,NA,NA
"16","Apoptosis","roundrectangle",1077,294,103,34,NA,NA
"161","PPP1R13L, ARCME, CMAEA, IASPP, NKIP1, RAI, RAI4","rectangle",393,482,46,17,NA,NA
"162",NA,"rectangle",693,87,46,34,NA,NA
"163",NA,"rectangle",693,132,46,34,NA,NA
"164",NA,"rectangle",693,179,46,34,NA,NA
"17","TSC2, LAM, PPP1R160, TSC4","rectangle",617,631,46,17,NA,NA
"18","PPM1D, IDDGIP, JDVS, PP2C-DELTA, WIP1","rectangle",827,710,46,17,NA,NA
"19","TP73, CILD47, P73","rectangle",879,710,46,17,NA,NA
"20","CCNG1, CCNG...","rectangle",721,710,46,17,NA,NA
"21","COP1, CFAP78, FAP78, RFWD2, RNF200","rectangle",617,710,46,17,NA,NA
"22","RRM2B, MTDPS8A, MTDPS8B, P53R2, RCDFRD...","rectangle",617,590,46,17,"hsa:50484",100
"23","DDB2, DDBB, UV-DDB2, XPE","rectangle",564,590,46,17,NA,NA
"24","STEAP3, AHMIO2, STMP3, TSAP6, dudlin-2, dudulin-2, pHyde","rectangle",564,670,46,17,"hsa:55240",0
"25","PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, TEP1","rectangle",564,631,46,17,"hsa:5728",0
"26","SERPINB5, PI5, maspin","rectangle",827,549,46,17,NA,NA
"27","CD82, 4F9, C33, GR15, IA4, KAI1, R2, SAR2, ST6, TSPAN27","rectangle",669,549,46,17,NA,NA
"29","THBS1, THBS, THBS-1, TSP, TSP-1, TSP1","rectangle",774,549,46,17,NA,NA
"3","SIAH1, BURHAS, SIAH1A","rectangle",774,710,46,17,NA,NA
"30","IGFBP3, BP-53, IBP-3, IBP3, IGFBP-3","rectangle",564,508,46,17,NA,NA
"31","IGF1, IGF, IGF-I, IGFI, MGF","rectangle",674,508,46,17,NA,NA
"32","SERPINE1, PAI, PAI-1, PAI1, PLANH1","rectangle",564,549,46,17,NA,NA
"33","ADGRB1, BAI1, GDAIF","rectangle",617,549,46,17,NA,NA
"34","CDKN2A, ARF, CAI2, CDK4I, CDKN2, CMM2, INK4, INK4A, MLM, MTS-1, MTS1, P14, P14ARF, P16, P16-INK4A, P16INK4, P16INK4A, P19, P19ARF, TP16","rectangle",237,418,46,17,NA,NA
"35","CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1","rectangle",564,117,46,17,NA,NA
"36","ZMAT3, PAG608, WIG-1, WIG1","rectangle",669,440,46,17,NA,NA
"37","BID, FP497","rectangle",777,300,46,17,NA,NA
"38","EI24, EPG4, PIG8, TP53I8...","rectangle",564,398,46,17,NA,NA
"39","FAS, ALPS1A, APO-1, APT1, CD95, FAS1, FASTM, TNFRSF6","rectangle",564,266,46,17,NA,NA
"4","IGFBP3, BP-53, IBP-3, IBP3, IGFBP-3","rectangle",669,631,46,17,NA,NA
"40","GTSE1, B99","rectangle",564,214,46,17,NA,NA
"41","BAX, BCL2L4","rectangle",564,322,46,17,NA,NA
"42","PIDD1, LRDD, MRT75, PIDD","rectangle",564,288,46,17,NA,NA
"43","TNFRSF10B, CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9...","rectangle",617,276,46,17,NA,NA
"44","CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5","rectangle",701,276,46,17,NA,NA
"45","CDK1, CDC2, CDC28A, P34CDC2","rectangle",693,188,46,17,NA,NA
"46","APAF1, APAF-1, CED4","rectangle",907,374,46,17,NA,NA
"47","CYCS, CYC, HCS, THC4","rectangle",907,342,46,17,"hsa:54205",100
"48","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","rectangle",1010,358,46,17,NA,NA
"49","MDM2, ACTFS, HDMX, LSKB, hdm2","rectangle",305,418,46,17,NA,NA
"5","GADD45G, CR6, DDIT2, GADD45gamma, GRP17...","rectangle",669,590,46,17,NA,NA
"50","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",395,418,46,17,NA,NA
"51","MDM2, ACTFS, HDMX, LSKB, hdm2","rectangle",564,710,46,17,NA,NA
"52","RCHY1, ARNIP, CHIMP, PIRH2, PRO1996, RNF199, ZCHY, ZNF363","rectangle",669,710,46,17,NA,NA
"53","GADD45G, CR6, DDIT2, GADD45gamma, GRP17...","rectangle",564,193,46,17,NA,NA
"54","CDK4, CMM3, PSK-J3...","rectangle",693,96,46,17,NA,NA
"55","CCND1, BCL1, D11S287E, PRAD1, U21B31...","rectangle",693,79,46,17,NA,NA
"56","PERP, EKVP7, KCP1, KRTCAP1, OLMS2, PIGPC1, THW, dJ496H19.1","rectangle",617,440,46,17,NA,NA
"57","SHISA5, SCOTIN","rectangle",564,440,46,17,NA,NA
"58","SESN3, SEST3...","rectangle",721,590,46,17,NA,NA
"59","CCNB1, CCNB...","rectangle",693,171,46,17,NA,NA
"6","MDM4, BMFS6, HDMX, MDMX, MRP1","rectangle",305,482,46,17,NA,NA
"60","CASP3, CPP32, CPP32B, SCA-1","rectangle",1086,357,46,17,NA,NA
"61","TITLE:p53 signaling pathway","roundrectangle",139,58,198,25,NA,NA
"62","Cell cycle","roundrectangle",1075,217,103,34,NA,NA
"63","SIAH1, BURHAS, SIAH1A","rectangle",721,440,46,17,NA,NA
"64","TP53AIP1, P53AIP1","rectangle",726,322,46,17,NA,NA
"65","BBC3, JFY-1, JFY1, PUMA","rectangle",674,322,46,17,NA,NA
"66","PMAIP1, APR, NOXA","rectangle",622,322,46,17,NA,NA
