"EC","total_genes","present_genes","percent"
"2.3.1.20",1,1,100
"2.3.1.51",1,1,100
"2.3.1.75",1,1,100
"2.3.1.76",1,1,100
"2.7.1.28",1,1,100
"2.7.1.29",1,1,100
"3.1.3.4",2,2,100
"3.2.1.22",1,1,100
"4.6.1.15",1,1,100
"1.2.1.3",3,1,33.3333333333333
"1.2.1.31",1,0,0
"1.2.1.8",1,0,0
"2.7.1.107",1,0,0
"2.7.1.165",1,0,0
"2.7.1.30",1,0,0
"2.7.1.94",1,0,0
"3.1.1.3",2,0,0
"3.1.1.34",1,0,0
