"EC","total_genes","present_genes","percent"
"3.4.23.5",1,1,100
"2.7.1.153",2,0,0
"2.7.11.1",1,0,0
"3.4.14.1",1,0,0
"3.4.21.108",1,0,0
"3.4.22.1",1,0,0
"3.4.22.38",1,0,0
"3.4.22.41",1,0,0
