"EC","total_genes","present_genes","percent"
"3.6.5.5",1,1,100
"6.3.1.2",1,1,100
"1.16.3.1",1,0,0
"1.4.1.3",1,0,0
"2.3.2.31",2,0,0
"2.4.1.1",2,0,0
"3.1.1.4",1,0,0
"3.1.4.12",1,0,0
