"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"10","TGFB1, CED, DPD1, IBDIMDE, LAP, TGF-beta1, TGFB, TGFbeta...","rectangle",196,596,46,17,NA,NA
"102","Wnt signaling pathway","roundrectangle",471,217,111,34,NA,NA
"103","Cell cycle","roundrectangle",1024,334,111,25,NA,NA
"104","Apoptosis","roundrectangle",713,317,111,25,NA,NA
"105","MAPK signaling pathway","roundrectangle",636,435,111,34,NA,NA
"106","TGF-beta signaling pathway","roundrectangle",609,570,111,34,NA,NA
"107","Apoptosis","roundrectangle",411,768,111,25,NA,NA
"108","p53 signaling pathway","roundrectangle",901,807,111,34,NA,NA
"11","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",499,357,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",100
"118","CCND1, BCL1, D11S287E, PRAD1, U21B31","rectangle",1023,404,46,17,NA,NA
"12","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","rectangle",423,512,46,17,NA,NA
"126","TITLE:Colorectal cancer","roundrectangle",140,43,176,25,NA,NA
"13","APPL1, APPL, DIP13alpha, MODY14","rectangle",423,529,46,17,"hsa:26060",100
"134","PI3K-Akt signaling pathway","roundrectangle",426,326,111,34,NA,NA
"135","CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1","rectangle",1033,750,46,17,NA,NA
"136","GADD45G, CR6, DDIT2, GADD45gamma, GRP17...","rectangle",1085,750,46,17,NA,NA
"137","BAX, BCL2L4","rectangle",1033,772,46,17,NA,NA
"138","BAK1, BAK, BAK-LIKE, BCL2L7, CDN1","rectangle",1085,772,46,17,NA,NA
"139","DDB2, DDBB, UV-DDB2, XPE","rectangle",1033,794,46,17,NA,NA
"14","CASP3, CPP32, CPP32B, SCA-1","rectangle",558,520,46,17,NA,NA
"140","POLK, DINB1, DINP, POLQ","rectangle",1085,794,46,17,NA,NA
"142","PMAIP1, APR, NOXA","rectangle",652,787,46,17,NA,NA
"143","BAD, BBC2, BCL2L8","rectangle",704,787,46,17,NA,NA
"144","BCL2L11, BAM, BIM, BOD","rectangle",652,809,46,17,NA,NA
"145","BBC3, JFY-1, JFY1, PUMA","rectangle",704,809,46,17,NA,NA
"148","RALA, HINCONS, RAL...","rectangle",563,469,46,17,NA,NA
"15","APC2, APCL, MRT74...","rectangle",684,151,46,17,NA,NA
"151","mTOR signaling pathway","roundrectangle",607,921,111,34,NA,NA
"152","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","rectangle",488,883,46,17,NA,NA
"153","RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha...","rectangle",647,953,46,17,NA,NA
"154","SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...","rectangle",420,883,46,17,NA,NA
"155","GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2","rectangle",351,883,46,17,NA,NA
"157","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS","rectangle",570,953,46,17,NA,NA
"158","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",494,953,46,17,"hsa:208",100
"159","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",381,953,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",100
"16","SMAD2, CHTD8, JV18, JV18-1, LDS6, MADH2, MADR2, hMAD-2, hSMAD2...","rectangle",428,598,46,17,NA,NA
"160","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",692,883,46,17,NA,NA
"161","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","rectangle",625,883,46,17,NA,NA
"162","ARAF, A-RAF, ARAF1, PKS2, RAFA1...","rectangle",557,883,46,17,NA,NA
"17","TGFBR1, AAT5, ACVRLK4, ALK-5, ALK5, ESS1, LDS1, LDS1A, LDS2A, MSSE, SKR4, TBR-i, TBRI, TGFR-1, tbetaR-I","rectangle",277,589,46,17,NA,NA
"178","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA","rectangle",277,917,46,17,NA,NA
"179","EGF, HOMG4, URG","rectangle",196,883,46,17,NA,NA
"18","SMAD4, DPC4, JIP, MADH4, MYHRS","rectangle",428,630,46,17,NA,NA
"181","TGFA, TFGA","rectangle",196,906,46,17,NA,NA
"182","EREG, EPR, ER, Ep","rectangle",196,929,46,17,NA,NA
"183","AREG, AR, AREGB, CRDGF, SDGF","rectangle",196,952,46,17,NA,NA
"186","ErbB signaling pathway","roundrectangle",197,821,111,34,NA,NA
"187",NA,"rectangle",423,520,46,34,NA,NA
"188",NA,"rectangle",277,597,46,34,NA,NA
"19","MLH1, COCA2, FCC2, HNPCC, HNPCC2, LYNCH2, MLH-1, MMRCS1, hMLH1","rectangle",882,526,46,17,NA,NA
"20","MSH2, COCA1, FCC1, HNPCC, HNPCC1, LCFS2, LYNCH1, MMRCS2, MSH-2, hMSH2","rectangle",882,547,46,17,NA,NA
"21","KRAS, 'C-K-RAS, C-K-RAS, CFC2, K-RAS2A, K-RAS2B, K-RAS4A, K-RAS4B, K-Ras, K-Ras_2, KI-RAS, KRAS1, KRAS2, NS, NS3, OES, RALD, RASK2, c-Ki-ras, c-Ki-ras2","rectangle",444,403,46,17,NA,NA
"22","ARAF, A-RAF, ARAF1, PKS2, RAFA1...","rectangle",525,403,46,17,NA,NA
"23","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","rectangle",703,469,46,17,NA,NA
"24","AXIN1, AXIN, CMDOH, PPP1R49...","rectangle",632,169,46,17,NA,NA
"25","AXIN1, AXIN, CMDOH, PPP1R49...","rectangle",634,250,46,17,NA,NA
"26","RALGDS, RGDS, RGF, RalGEF","rectangle",493,469,46,17,NA,NA
"27","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12...","rectangle",633,469,46,17,NA,NA
"28","BIRC5, API4, EPR-1","rectangle",1022,210,46,17,NA,NA
