"EC","total_genes","present_genes","percent"
"1.1.1.34",1,1,100
"1.14.14.23",1,1,100
"2.3.1.65",1,1,100
"2.4.1.17",1,1,100
"3.1.2.2",1,1,100
"3.1.2.27",1,1,100
"3.3.2.9",1,1,100
"6.2.1.7",1,1,100
"7.6.2.2",1,1,100
