"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"19","TITLE:Cytoskeleton in muscle cells","roundrectangle",171,58,262,25,NA,NA
"241","DAG1, 156DAG, A3a, AGRNR, DAG, LGMDR16, MDDGA9, MDDGC7, MDDGC9","rectangle",359,347,46,17,NA,NA
"242","DAG1, 156DAG, A3a, AGRNR, DAG, LGMDR16, MDDGA9, MDDGC7, MDDGC9","rectangle",359,363,46,17,NA,NA
"244","LAMA1, LAMA, PTBHS, S-LAM-alpha...","rectangle",358,306,46,17,NA,NA
"246","SSPN, DAGA5, KRAG, NSPN, SPN1, SPN2","rectangle",508,354,46,17,NA,NA
"247","SGCZ, ZSG1...","rectangle",457,364,46,17,NA,NA
"248","SGCD, 35DAG, CMD1L, DAGD, LGMDR6, SG-delta, SGCDP, SGD","rectangle",457,347,46,17,NA,NA
"249","SGCB, A3b, LGMD2E, LGMDR4, SGC","rectangle",411,364,46,17,NA,NA
"250","SGCA, 50DAG, ADL, DAG2, DMDA2, LGMD2D, LGMDR3, SCARMD1, adhalin...","rectangle",411,347,46,17,NA,NA
"253","ITGA11, HsT18964...","rectangle",219,354,46,17,NA,NA
"254","ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB...","rectangle",265,354,46,17,NA,NA
"255","LAMA1, LAMA, PTBHS, S-LAM-alpha...","rectangle",242,313,46,17,NA,NA
"257","DMD, BMD, CMD3B, DXS142, DXS164, DXS206, DXS230, DXS239, DXS268, DXS269, DXS270, DXS272, MRX85","rectangle",359,397,46,17,NA,NA
"258","SNTA1, LQT12, SNT1, TACIP1, dJ1187J4.5...","rectangle",336,414,46,17,NA,NA
"259","DTNA, D18S892E, DRP3, DTN, DTN-A, LVNC1, MMCKR2","rectangle",382,414,46,17,NA,NA
"260","DES, CDCD3, CSM1, CSM2, LGMD1D, LGMD1E, LGMD2R","rectangle",361,472,46,17,NA,NA
"261","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","rectangle",242,471,46,17,NA,NA
"263","VCL, CMD1W, CMH15, HEL114, MV, MVCL, VINC","rectangle",242,403,46,17,NA,NA
"264","TLN1, ILWEQ, TLN, talin-1...","rectangle",242,386,46,17,NA,NA
"268","DSC2, ARVD11, CDHF2, DG2, DGII/III, DSC3","rectangle",81,354,46,17,NA,NA
"269","DSG2, CDHF5, HDGC","rectangle",132,354,46,17,NA,NA
"270","PKP2, ARVD9","rectangle",80,397,46,17,NA,NA
"271","JUP, CTNNG, DP3, DPIII, PDGB, PG, PKGB","rectangle",132,387,46,17,NA,NA
"272","DSP, DCWHKTA, DP","rectangle",132,404,46,17,NA,NA
"274","DES, CDCD3, CSM1, CSM2, LGMD1D, LGMD1E, LGMD2R","rectangle",132,450,46,17,NA,NA
"277","VIM","rectangle",80,450,46,17,NA,NA
"278","FLNC, ABP-280, ABP280A, ABPA, ABPL, ARVC15, CMH26, FLN2, MFM5, MPD4, RCM5","rectangle",434,398,46,17,NA,NA
"280","ANK3, ANKYRIN-G, MRT37","rectangle",589,384,46,17,NA,NA
"281","SPTAN1, DEE5, DEVEP, EIEE5, HMN11, HMND11, NEAS, SPG91, SPTA2","rectangle",566,412,46,17,NA,NA
"282","SPTBN5, BSPECV, HUBSPECV, HUSPECV...","rectangle",612,412,46,17,NA,NA
"283","ACTN2, CMD1AA, CMH23, CMYO8, CMYP8, MPD6, MYOCOZ...","rectangle",242,438,46,17,NA,NA
"285","CSRP1, CRP, CRP1, CSRP, CYRP, D1S181E, HEL-141, HEL-S-286...","rectangle",590,437,46,17,NA,NA
"286","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","rectangle",591,488,46,17,NA,NA
"287","ACTN2, CMD1AA, CMH23, CMYO8, CMYP8, MPD6, MYOCOZ...","rectangle",590,463,46,17,NA,NA
"292","ATP1B4...","rectangle",589,354,46,17,NA,NA
"294","DES, CDCD3, CSM1, CSM2, LGMD1D, LGMD1E, LGMD2R","rectangle",201,874,46,17,NA,NA
"295","PLEC, EBS1, EBS5A, EBS5B, EBS5C, EBS5D, EBSMD, EBSND, EBSO, EBSOG, EBSPA, HD1, LGMD2Q, LGMDR17, PCN, PLEC1, PLEC1b, PLTN","rectangle",201,906,46,17,NA,NA
"296","SYNE3, C14orf139, C14orf49, KASH3, LINC00341, NCRNA00341, NET53, Nesp3","rectangle",201,938,46,17,NA,NA
"297","SYNE2, EDMD5, KASH2, NUA, NUANCE, Nesp2, Nesprin-2, SYNE-2, TROPH","rectangle",306,938,46,17,NA,NA
"298","LMNA, CDCD1, CDDC, CMD1A, CMT2B1, EMD2, FPL, FPLD, FPLD2, HGPS, IDC, LDP1, LFP, LGMD1B, LMN1, LMNC, LMNL1, MADA, PRO1","rectangle",175,1013,46,17,NA,NA
"299","LMNB1, ADLD, ADLDAT, LMN, LMN2, LMNB, MCPH26...","rectangle",227,1013,46,17,NA,NA
