"EC","total_genes","present_genes","percent"
"1.14.14.23",1,1,100
"1.14.15.15",1,1,100
"2.3.1.43",1,1,100
"3.1.1.13",1,1,100
"3.1.1.3",1,1,100
"3.1.1.34",1,1,100
