"EC","total_genes","present_genes","percent"
"1.1.1.14",1,1,100
"1.1.1.271",1,1,100
"2.7.1.1",1,1,100
"2.7.1.11",1,1,100
"2.7.1.28",1,1,100
"2.7.1.29",1,1,100
"2.7.1.3",1,1,100
"2.7.1.52",1,1,100
"2.7.7.13",2,2,100
"3.1.3.11",2,2,100
"4.1.2.13",2,2,100
"4.6.1.15",1,1,100
"5.3.1.1",1,1,100
"5.3.1.8",1,1,100
"5.4.2.8",1,1,100
