"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"104","LORICRIN, LOR","rectangle",1121,304,46,17,NA,NA
"109","TCHH, THH, THL, TRHY, UHS3","rectangle",1173,328,46,17,NA,NA
"110","IVL","rectangle",1264,178,46,17,NA,NA
"114","SPRR5...","rectangle",1173,304,46,17,NA,NA
"115","TCHHL1, S100A17, THHL1...","rectangle",1264,267,46,17,NA,NA
"119","LCE7A...","rectangle",1121,328,46,17,NA,NA
"120","TGM3, TGE, UHS2","rectangle",1118,270,46,17,NA,NA
"122","100653049...","rectangle",113,461,46,17,NA,NA
"123","KRT71, HYPT13, K6IRS1, KRT6IRS, KRT6IRS1...","rectangle",67,461,46,17,NA,NA
"124","DSG4, CDGF13, CDHF13, HYPT6, LAH...","rectangle",67,354,46,17,NA,NA
"144","Sphingolipid metabolism","roundrectangle",660,632,150,25,NA,NA
"25","TITLE:Cornified envelope formation","roundrectangle",170,58,260,25,NA,NA
"335","DSC1, CDHF1, DG2/DG3","rectangle",113,354,46,17,NA,NA
"336","TGM1, ARCI1, ICR2, KTG, LI, LI1, TGASE, TGK","rectangle",977,209,46,17,NA,NA
"337","TGM5, PSS2, TG(X), TGASE5, TGASEX, TGM6, TGMX, TGX","rectangle",923,209,46,17,NA,NA
"340","100653049...","rectangle",113,561,46,17,NA,NA
"341","KRT71, HYPT13, K6IRS1, KRT6IRS, KRT6IRS1...","rectangle",67,561,46,17,NA,NA
"342","SDR9C7, ARCI13, RDHS, SDR-O, SDRO","rectangle",1035,370,46,17,"hsa:121214",100
"344","DST, BP240, BPA, BPAG1, CATX-15, CATX15, D6S1101, DMH, DT, EBS3, EBSB2, HSAN6, MACF2","rectangle",67,651,46,17,NA,NA
"346","LAMA3, BM600, E170, JEB2A, JEB2B, JEB2C, LAMNA, LOCS...","rectangle",113,685,46,17,NA,NA
"347","ITGB4, CD104, GP150, JEB5A, JEB5B","rectangle",113,668,46,17,NA,NA
"348","ITGA6, CD49f, ITGA6A, ITGA6B, JEB6, VLA-6","rectangle",113,651,46,17,NA,NA
"349","COL17A1, BA16H23.2, BP180, BPA-2, BPAG2, EBR2A, ERED, JEB-I, JEB4, LAD-1","rectangle",67,668,46,17,NA,NA
"351","PLEC, EBS1, EBS5A, EBS5B, EBS5C, EBS5D, EBSMD, EBSND, EBSO, EBSOG, EBSPA, HD1, LGMD2Q, LGMDR17, PCN, PLEC1, PLEC1b, PLTN","rectangle",113,634,46,17,NA,NA
"352","EVPL, EVPK","rectangle",725,156,46,17,NA,NA
"353","PPL","rectangle",725,182,46,17,NA,NA
"354","ELOVL1, CGI-88, IKSHD, Ssc1...","rectangle",540,357,46,17,"hsa:64834;hsa:6785",100
"355","CYP4F22, ARCI5, INLNE, LI3","rectangle",540,407,46,17,"hsa:126410",100
"356","KDSR, DHSR, EKVP4, FVT1, SDR35C1","rectangle",687,389,46,17,"hsa:2531",100
"358","CERS3, ARCI9, LASS3","rectangle",540,507,46,17,"hsa:204219",100
"360","PNPLA1, ARCI10, dJ50J22.1","rectangle",540,557,46,17,"hsa:285848",100
"364","UGCG, GCS, GLCT1","rectangle",752,507,46,17,"hsa:7357",100
"370","ABCA12, ARCI4A, ARCI4B, ICR2B, LI2","rectangle",825,420,46,17,"hsa:26154",100
"371","TMEM79, MATT","rectangle",824,452,46,17,NA,NA
"372","ALOX12B, 12R-LOX, ARCI2","rectangle",1035,420,46,17,"hsa:242",100
"373","ALOXE3, ARCI3, E-LOX, LI5, eLOX-3, eLOX3","rectangle",1035,395,46,17,"hsa:59344",100
"399","DSC1, CDHF1, DG2/DG3","rectangle",113,199,46,17,NA,NA
"400","DSG1, CDHF4, DG1, DSG, EPKHE, EPKHIA, PPKS1, SPPK1","rectangle",67,199,46,17,NA,NA
"401","CDSN, HTSS, HTSS1, HYPT2, PSS, PSS1","rectangle",91,182,46,17,NA,NA
"402","JUP, CTNNG, DP3, DPIII, PDGB, PG, PKGB","rectangle",67,216,46,17,NA,NA
"403","PKP3...","rectangle",113,216,46,17,NA,NA
"413","JUP, CTNNG, DP3, DPIII, PDGB, PG, PKGB","rectangle",67,371,46,17,NA,NA
"414","PKP3...","rectangle",113,371,46,17,NA,NA
"538","CLDN24, CLDN21...","rectangle",67,282,46,17,NA,NA
"539","OCLN, BLCPMG, PPP1R115, PTORCH1","rectangle",119,282,46,17,NA,NA
"552","FLG, ATOD2, FLG-1, FLG1...","rectangle",1151,712,46,17,NA,NA
"553","PRSS8, CAP1, PROSTASIN...","rectangle",1090,674,46,17,NA,NA
"554","ASPRV1, ADLI, MUNO, SASP, SASPase, Taps","rectangle",1090,697,46,17,NA,NA
"555","PADI2, PAD-H19, PAD2, PDI2...","rectangle",1201,697,46,17,NA,NA
