"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"100","Sphingolipid metabolism","roundrectangle",418,269,141,25,NA,NA
"101","Methane metabolism","roundrectangle",430,239,119,25,NA,NA
"102","GCAT, KBL","rectangle",681,719,46,17,NA,NA
"103","K00133","rectangle",546,971,46,17,NA,NA
"104","K25316...","rectangle",708,243,46,17,NA,NA
"105","SDS, SDH, hSDH...","rectangle",708,284,46,17,NA,NA
"106","Lysine biosynthesis","roundrectangle",618,1064,80,34,NA,NA
"107","Cyanoamino acid metabolism","roundrectangle",795,387,167,25,NA,NA
"108","Sulfur metabolism","roundrectangle",765,359,108,25,NA,NA
"109","K00872...","rectangle",618,883,46,17,NA,NA
"110","Glyoxylate and dicarboxylate metabolism","roundrectangle",798,481,75,34,NA,NA
"111","GLDC, GCE, GCE1, GCSP, HYGN1","rectangle",785,577,46,17,"hsa:2731",100
"112","ALAS1, ALAS, ALAS-H, ALAS3, ALASH, MIG4...","rectangle",744,625,46,17,"hsa:212",100
"113","K00003...","rectangle",618,939,46,17,NA,NA
"114","K20498...","rectangle",807,265,46,17,NA,NA
"115","MAOA, BRNRS, MAO-A...","rectangle",837,755,46,17,"hsa:4128",100
"116","GRHPR, GLXR, GLYD, PH2","rectangle",139,203,46,17,"hsa:9380",100
"117","AOC2, DAO2, RAO, SSAO...","rectangle",887,755,46,17,NA,NA
"119","Pyruvate metabolism","roundrectangle",963,295,115,25,NA,NA
"120","AMT, GCE, GCE2, GCST, GCVT, NKH","rectangle",904,515,46,17,"hsa:275",100
"122","Porphyrin metabolism","roundrectangle",958,624,81,34,NA,NA
"123","DLD, DLDD, DLDH, E3, GCSL, LAD, OGDC-E3, PHE3","rectangle",1040,539,46,17,"hsa:1738",100
"125","CNPY3-GNMT...","rectangle",508,622,46,17,"hsa:27232",100
"126","SDS, SDH, hSDH...","rectangle",708,305,46,17,NA,NA
"138","K01620","rectangle",681,644,46,17,NA,NA
"186","K11440","rectangle",126,429,46,17,NA,NA
"188","Glycolysis / Gluconeogenesis","roundrectangle",473,136,105,34,NA,NA
"190","Glycerophospholipid metabolism","roundrectangle",224,369,118,34,NA,NA
"192","K08688","rectangle",404,513,46,17,NA,NA
"193","Arginine and proline metabolism","roundrectangle",275,482,118,34,NA,NA
"195","K17103...","rectangle",377,327,46,17,NA,NA
"199","K01695...","rectangle",674,337,46,17,NA,NA
"201","Pyruvate metabolism","roundrectangle",910,336,135,25,NA,NA
"202","AGXT, AGT, AGT1, AGXT1, PH1, SPAT, SPT, Ser-PyrAT, TLH6","rectangle",276,280,46,17,"hsa:189",100
"203","CBS, CBSL...","rectangle",532,361,46,17,"hsa:875",100
"204","TITLE:Glycine, serine and threonine metabolism","roundrectangle",226,58,372,25,NA,NA
"205","Citrate cycle (TCA cycle)","roundrectangle",942,265,75,25,NA,NA
"207","AGXT, AGT, AGT1, AGXT1, PH1, SPAT, SPT, Ser-PyrAT, TLH6...","rectangle",741,529,46,17,"hsa:189;hsa:64902",100
"210","K13745","rectangle",755,925,46,17,NA,NA
"212","Arginine and proline metabolism","roundrectangle",890,887,118,34,NA,NA
"216","GLYCTK, HBEBP2, HBEBP4, HBeAgBP4A","rectangle",204,169,46,17,"hsa:132158",100
"217","PGAM4, PGAM-B, PGAM1, PGAM3, dJ1000K24.1...","rectangle",277,125,46,17,"hsa:5224",100
"219","K15783","rectangle",935,1017,46,17,NA,NA
"222","K15784","rectangle",812,1017,46,17,NA,NA
"224","K15785","rectangle",683,1017,46,17,NA,NA
"226","K15786","rectangle",476,1017,46,17,NA,NA
"227","K15633...","rectangle",277,146,46,17,NA,NA
"228","GCSH, GCE, MMDS7, NKH","rectangle",973,526,46,17,"hsa:2653",100
"231","K18896...","rectangle",405,638,46,17,NA,NA
"232","K18897...","rectangle",249,539,46,17,NA,NA
"234","K13042","rectangle",168,638,46,17,NA,NA
"236","K16066","rectangle",745,683,46,17,NA,NA
"237","Propanoate metabolism","roundrectangle",289,825,127,25,NA,NA
"241","K20801","rectangle",681,665,46,17,NA,NA
"242","K00309","rectangle",327,558,46,17,NA,NA
"243","K25220","rectangle",168,577,46,17,NA,NA
