"EC","total_genes","present_genes","percent"
"1.1.1.22",1,1,100
"2.3.1.4",1,1,100
"2.6.1.16",1,1,100
"2.7.1.1",1,1,100
"2.7.1.2",1,1,100
"2.7.1.52",1,1,100
"2.7.1.6",1,1,100
"2.7.1.60",1,1,100
"2.7.7.12",1,1,100
"2.7.7.13",2,2,100
"2.7.7.9",1,1,100
"3.2.1.183",1,1,100
"3.2.1.52",2,2,100
"5.1.3.2",1,1,100
"5.3.1.8",1,1,100
"5.3.1.9",1,1,100
"5.4.2.2",1,1,100
"5.4.2.3",1,1,100
"5.4.2.8",1,1,100
