"EC","total_genes","present_genes","percent"
"1.13.11.27",1,1,100
"1.14.16.1",1,1,100
"1.4.3.4",1,1,100
"2.6.1.1",1,1,100
"2.6.1.5",1,1,100
"4.1.1.105",1,1,100
"4.1.1.28",1,1,100
