"EC","Gene","total_genes","present_genes","percent"
"1.1.1.34","HMGCR",1,1,100
"2.3.3.10","HMGCS1; HMGCS2",2,2,100
"2.5.1.1","FDPS; GGPS1",2,2,100
"2.5.1.10","FDPS; GGPS1",2,2,100
"2.5.1.29","GGPS1",1,1,100
"2.5.1.87","DHDDS; NUS1",2,2,100
"2.7.1.36","MVK",1,1,100
"4.1.1.33","MVD",1,1,100
"2.3.1.9","ACAT1; ACAT2",2,1,50
"2.5.1.91","PDSS1; PDSS2",2,1,50
"2.7.4.2","PMVK",1,0,0
