"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"10","PSENEN, ACNINV2, MDS033, MSTP064, PEN-2, PEN2","rectangle",508,375,46,17,NA,NA,NA,NA
"101","Oxidative phosphorylation","roundrectangle",738,207,113,34,NA,NA,NA,NA
"102","Apoptosis","roundrectangle",1204,496,113,25,NA,NA,NA,NA
"103","Calcium signaling pathway","roundrectangle",656,744,113,34,NA,NA,NA,NA
"107","NOS1, IHPS1, N-NOS, NC-NOS, NOS, bNOS, nNOS","rectangle",699,880,46,17,NA,NA,NA,NA
"11","PSEN1, ACNINV3, AD3, CMD1U, FAD, PS-1, PS1, PSNL1, S182...","rectangle",554,375,46,17,NA,NA,NA,NA
"118","EIF2AK3, PEK, PERK, WRS","rectangle",788,735,46,17,NA,NA,NA,NA
"119","ERN1, IRE1, IRE1P, IRE1a, hIRE1p","rectangle",843,735,46,17,NA,NA,NA,NA
"12","NCSTN, ATAG1874","rectangle",508,392,46,17,NA,NA,NA,NA
"120","ATF6, ACHM7, ATF6A, ATP6alpha","rectangle",897,735,46,17,NA,NA,NA,NA
"129","APOE, AD2, APO-E, ApoE4, LDLCQ5, LPG","rectangle",327,496,46,17,"hsa:348",NA,"APOE",0
"13","APH1A, 6530402N02Rik, APH-1, APH-1A, CGI-78...","rectangle",554,392,46,17,NA,NA,NA,NA
"133","CALML6, CAGLP...","rectangle",869,554,46,17,NA,NA,NA,NA
"134","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","rectangle",940,553,46,17,NA,NA,NA,NA
"135","BAD, BBC2, BCL2L8","rectangle",964,517,46,17,NA,NA,NA,NA
"139","IDE, INSULYSIN","rectangle",201,421,46,17,NA,NA,NA,NA
"140","MME, CALLA, CD10, CMT2T, NEP, SCA43, SFE","rectangle",201,457,46,17,NA,NA,NA,NA
"143","APBB1, FE65, MGC:9072, RIR","rectangle",485,270,46,17,NA,NA,NA,NA
"147","LRP1, A2MR, APOER, APR, CD91, DDH3, IGFBP-3R, IGFBP3R, IGFBP3R1, KPA, LRP, LRP1A, TGFBR5","rectangle",407,487,46,17,NA,NA,NA,NA
"148","LPL, HDLCQ11, LIPD","rectangle",327,479,46,17,"hsa:4023","3.1.1.34","LPL",0
"15","BACE1, ASP2, BACE, HSPC104...","rectangle",528,325,46,17,NA,NA,NA,NA
"154","GAPDH, G3PD, GAPD, HEL-S-162eP","rectangle",485,296,46,17,NA,NA,NA,NA
"157","NAE1, A-116A10.1, APPBP1, HPP1, NEDFIH, ula-1","rectangle",485,244,46,17,NA,NA,NA,NA
"159","CASP3, CPP32, CPP32B, SCA-1","rectangle",778,968,46,17,NA,NA,NA,NA
"16","ADAM10, AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz...","rectangle",526,222,46,17,NA,NA,NA,NA
"160","CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3","rectangle",778,991,46,17,NA,NA,NA,NA
"163","GSK3B","rectangle",693,960,46,17,NA,NA,NA,NA
"164","SNCA, NACP, PARK1, PARK4, PD1","rectangle",157,711,46,17,NA,NA,NA,NA
"168","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","rectangle",257,1343,46,17,NA,NA,NA,NA
"186","RTN3, ASYIP, HAP, NSPL2, NSPLII, RTN3-A1...","rectangle",592,347,46,17,NA,NA,NA,NA
"191","MAPT, DDPAC, FTD1, FTDP-17, MAPTL, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, Tau-PHF6, tau-40","rectangle",676,269,46,17,NA,NA,NA,NA
"197","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","rectangle",841,832,46,17,NA,NA,NA,NA
