"EC","Gene","total_genes","present_genes","percent"
"2.4.1.109","POMT1; POMT2",2,2,100
"2.4.1.22","B4GALT1",1,0,0
"2.4.1.312","POMGNT2",1,0,0
"2.4.1.313","B3GALNT2",1,0,0
"2.4.1.38","B4GALT1",1,0,0
"2.4.1.90","B4GALT1",1,0,0
"2.4.2.61","RXYLT1",1,0,0
"2.4.3.6","ST3GAL3",1,0,0
"2.7.1.183","POMK",1,0,0
"2.7.7.40","CRPPA",1,0,0
