"EC","Gene","total_genes","present_genes","percent"
"3.1.1.4","PLA2G4A",1,1,100
"1.1.1.145","HSD3B2",1,0,0
"1.14.14.14","CYP19A1",1,0,0
"1.14.14.19","CYP17A1",1,0,0
"1.14.14.32","CYP17A1",1,0,0
"1.14.15.6","CYP11A1",1,0,0
"2.7.10.1","INSR",1,0,0
"5.3.3.1","HSD3B2",1,0,0
