"EC","Gene","total_genes","present_genes","percent"
"1.14.16.2","TH",1,0,0
"1.4.3.4","MAOA",1,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
"4.1.1.105","DDC",1,0,0
"4.1.1.28","DDC",1,0,0
"5.6.1.3","KIF5A; KIF5C",2,0,0
