"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"104","PLA2G4B, HsT16992, cPLA2-beta...","rectangle",863,385,46,17,"hsa:5321","3.1.1.4","PLA2G4A",100
"105","PLPP1, LLP1a, LPP1, PAP-2a, PAP2, PPAP2A...","rectangle",979,537,46,17,NA,NA,NA,NA
"106","DGKK...","rectangle",905,537,46,17,"hsa:8526","2.7.1.107","DGKE",0
"113","SPHK2, SK 2, SK-2, SPK 2, SPK-2...","rectangle",1025,378,46,17,NA,NA,NA,NA
"117","Sphingolipid signaling pathway","roundrectangle",1096,347,110,34,NA,NA,NA,NA
"119","Ras signaling pathway","roundrectangle",470,139,110,34,NA,NA,NA,NA
"12","PI3K-Akt signaling pathway","roundrectangle",500,233,110,34,NA,NA,NA,NA
"121","mTOR signaling pathway","roundrectangle",972,222,110,34,NA,NA,NA,NA
"126","PDGFA, PDGF-A, PDGF1...","rectangle",113,330,46,17,NA,NA,NA,NA
"127","INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10, PNDM4","rectangle",113,377,46,17,"hsa:3630",NA,"INS",0
"128","EGF, HOMG4, URG","rectangle",113,306,46,17,NA,NA,NA,NA
"130","DNM1, DEE31, DEE31A, DEE31B, DNM, EIEE31...","rectangle",200,723,46,17,"hsa:1759;hsa:1785","3.6.5.5","DNM1; DNM2",0
"131","DNM1, DEE31, DEE31A, DEE31B, DNM, EIEE31...","rectangle",200,759,46,17,"hsa:1759;hsa:1785","3.6.5.5","DNM1; DNM2",0
"135","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","rectangle",118,683,46,17,NA,NA,NA,NA
"137","102723407","rectangle",127,465,46,17,NA,NA,NA,NA
"138","FYN, SLK, SYN, p59-FYN","rectangle",266,422,46,17,NA,NA,NA,NA
"139","GAB2","rectangle",311,373,46,17,NA,NA,NA,NA
"14","GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2","rectangle",290,162,46,17,NA,NA,NA,NA
"140","FCER1A, FCE1A, FCERIA, FcERI...","rectangle",200,465,46,17,NA,NA,NA,NA
"141","SYK, IMD82, p72-Syk","rectangle",326,422,46,17,NA,NA,NA,NA
"146","Fc epsilon RI signaling pathway","roundrectangle",304,477,110,34,NA,NA,NA,NA
"15","SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...","rectangle",428,174,46,17,NA,NA,NA,NA
"151","AVP, ADH, ARVP, AVP-NPII, AVRP, VP","rectangle",58,623,46,17,NA,NA,NA,NA
"152","ARF1, PVNH8...","rectangle",670,344,46,17,NA,NA,NA,NA
"155","cAMP signaling pathway","roundrectangle",641,630,110,34,NA,NA,NA,NA
"157","AGPAT1, 1-AGPAT1, G15, LPAAT-alpha, LPAATA, LPLAT1...","rectangle",928,363,46,17,"hsa:10555","2.3.1.51","AGPAT2",100
"159","F2, PT, RPRGL2, THPH1","rectangle",58,593,46,17,NA,NA,NA,NA
"160","AGT, ANHU, SERPINA8, hFLT1","rectangle",118,593,46,17,NA,NA,NA,NA
"18","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",605,263,46,17,"hsa:208","2.7.11.1","AKT2",0
