"EC","Gene","total_genes","present_genes","percent"
"2.7.1.11","PFKM",1,1,100
"3.1.4.11","PLCB1; PLCB3; PLCB4; PLCD1; PLCE1; PLCG2",6,1,16.6666666666667
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
