"EC","Gene","total_genes","present_genes","percent"
"1.4.1.3","GLUD1",1,1,100
"2.1.3.2","CAD",1,1,100
"2.1.3.3","OTC",1,1,100
"2.3.1.1","NAGS",1,1,100
"2.6.1.1","GOT2",1,1,100
"2.6.1.2","GPT2",1,1,100
"3.5.2.3","CAD",1,1,100
"3.5.3.1","ARG1",1,1,100
"4.3.2.1","ASL",1,1,100
"6.3.1.2","GLUL",1,1,100
"6.3.4.5","ASS1",1,1,100
"6.3.5.5","CAD",1,1,100
"3.5.1.14","ACY1",1,0,0
"3.5.1.2","GLS",1,0,0
"6.3.4.16","CPS1",1,0,0
