"EC","Gene","total_genes","present_genes","percent"
"2.3.1.20","DGAT1",1,1,100
"2.3.1.51","AGPAT2",1,1,100
"2.3.1.75","DGAT1",1,1,100
"2.3.1.76","DGAT1",1,1,100
"2.6.1.1","GOT2",1,1,100
"2.3.1.9","ACAT1; ACAT2",2,1,50
