"EC","Gene","total_genes","present_genes","percent"
"1.1.1.170","NSDHL",1,1,100
"1.14.14.154","CYP51A1",1,1,100
"1.14.15.36","CYP51A1",1,1,100
"1.14.18.9","MSMO1",1,1,100
"1.14.19.20","SC5D",1,1,100
"1.3.1.70","LBR",1,1,100
"2.5.1.21","FDFT1",1,1,100
"3.1.1.13","LIPA",1,1,100
"5.4.99.7","LSS",1,1,100
"1.3.1.21","DHCR7",1,0,0
"1.3.1.72","DHCR24",1,0,0
"5.3.3.5","EBP",1,0,0
