"EC","Gene","total_genes","present_genes","percent"
"1.17.99.3","ACOX2",1,1,100
"1.3.1.3","AKR1D1",1,1,100
"4.2.1.107","HSD17B4",1,1,100
"4.2.1.119","HSD17B4",1,1,100
"6.2.1.7","SLC27A5",1,1,100
"1.1.1.181","HSD3B7",1,0,0
"1.14.14.23","CYP7A1",1,0,0
"1.14.14.29","CYP7B1",1,0,0
"1.14.15.15","CYP27A1",1,0,0
"2.3.1.176","SCP2",1,0,0
"2.3.1.65","BAAT",1,0,0
"3.1.2.2","BAAT",1,0,0
"3.1.2.27","BAAT",1,0,0
"5.1.99.4","AMACR",1,0,0
