"EC","Gene","total_genes","present_genes","percent"
"2.4.1.109","POMT1; POMT2",2,2,100
"2.4.1.22","B4GALT1",1,0,0
"2.4.1.221","POFUT1",1,0,0
"2.4.1.222","LFNG",1,0,0
"2.4.1.255","EOGT; OGT",2,0,0
"2.4.1.376","POGLUT1",1,0,0
"2.4.1.38","B4GALT1",1,0,0
"2.4.1.41","GALNT14; GALNT3",2,0,0
"2.4.1.90","B4GALT1",1,0,0
"2.4.2.63","POGLUT1",1,0,0
"2.4.3.6","ST3GAL3",1,0,0
