"EC","Gene","total_genes","present_genes","percent"
"2.7.1.25","PAPSS2",1,1,100
"2.7.7.4","PAPSS2",1,1,100
"2.8.1.1","MPST",1,1,100
"2.8.1.2","MPST",1,1,100
"1.13.11.18","ETHE1",1,0,0
"1.8.3.1","SUOX",1,0,0
"1.8.3.4","SELENBP1",1,0,0
"1.8.5.8","SQOR",1,0,0
"3.1.3.7","BPNT2",1,0,0
