"EC","Gene","total_genes","present_genes","percent"
"1.1.1.145","HSD3B2",1,0,0
"1.14.14.16","CYP21A2",1,0,0
"1.14.15.4","CYP11B2",1,0,0
"1.14.15.5","CYP11B2",1,0,0
"1.14.15.6","CYP11A1",1,0,0
"3.1.1.79","LIPE",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
"5.3.3.1","HSD3B2",1,0,0
