"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"103","K08357...","rectangle",596,170,46,17,NA,NA,NA,NA
"104","K16936...","rectangle",545,130,46,17,NA,NA,NA,NA
"108","K10150","rectangle",973,360,46,17,NA,NA,NA,NA
"109","K01738...","rectangle",973,381,46,17,NA,NA,NA,NA
"110","Cysteine and methionine metabolism","roundrectangle",1151,371,140,34,NA,NA,NA,NA
"115","Other carbon fixation pathways","roundrectangle",1131,285,126,34,NA,NA,NA,NA
"117","K00640...","rectangle",930,230,46,17,NA,NA,NA,NA
"119","Glycine, serine and threonine metabolism","roundrectangle",1067,189,123,34,NA,NA,NA,NA
"120","Methane metabolism","roundrectangle",928,133,122,25,NA,NA,NA,NA
"121","Methane metabolism","roundrectangle",532,533,77,34,NA,NA,NA,NA
"124","K17486","rectangle",566,847,46,17,NA,NA,NA,NA
"126","K17222...","rectangle",319,85,46,17,NA,NA,NA,NA
"129","K10764","rectangle",973,467,46,17,NA,NA,NA,NA
"130","K01739","rectangle",973,446,46,17,NA,NA,NA,NA
"134","K00651...","rectangle",929,595,46,17,NA,NA,NA,NA
"135","Glycine, serine and threonine metabolism","roundrectangle",1064,639,118,34,NA,NA,NA,NA
"137","K03119","rectangle",244,303,46,17,NA,NA,NA,NA
"139","K04091...","rectangle",319,303,46,17,NA,NA,NA,NA
"142","K02048...","rectangle",95,212,46,17,NA,NA,NA,NA
"143","K15553...","rectangle",318,212,46,17,NA,NA,NA,NA
"144","K15551...","rectangle",243,212,46,17,NA,NA,NA,NA
"158","K00392","rectangle",849,1027,46,17,NA,NA,NA,NA
"159","K00390","rectangle",529,1017,46,17,NA,NA,NA,NA
"161","PAPSS2, ATPSK2, BCYM4, SK2...","rectangle",268,998,46,17,"hsa:9060","2.7.1.25; 2.7.7.4","PAPSS2",100
"162","K00380...","rectangle",849,1006,46,17,NA,NA,NA,NA
"167","K00958","rectangle",268,1017,46,17,NA,NA,NA,NA
"168","K00955...","rectangle",394,1017,46,17,NA,NA,NA,NA
"169","K00955...","rectangle",268,1036,46,17,NA,NA,NA,NA
"173","K00958","rectangle",268,1082,46,17,NA,NA,NA,NA
"178","K00394...","rectangle",463,1083,46,17,NA,NA,NA,NA
"179","K11180...","rectangle",851,1083,46,17,NA,NA,NA,NA
"183","K17222","rectangle",646,1142,46,17,NA,NA,NA,NA
"184","K17223","rectangle",646,1159,46,17,NA,NA,NA,NA
"185","K17226","rectangle",484,1116,46,17,NA,NA,NA,NA
"186","K17227","rectangle",484,1133,46,17,NA,NA,NA,NA
"188","K17224","rectangle",354,1151,46,17,NA,NA,NA,NA
"190","K17225","rectangle",377,1194,46,17,NA,NA,NA,NA
"191","K22622","rectangle",377,1211,46,17,NA,NA,NA,NA
"193","K17224","rectangle",599,1203,46,17,NA,NA,NA,NA
