"EC","Gene","total_genes","present_genes","percent"
"2.6.1.1","GOT2",1,1,100
"1.13.11.27","HPD",1,0,0
"1.13.11.5","HGD",1,0,0
"1.14.16.2","TH",1,0,0
"1.14.17.1","DBH",1,0,0
"1.14.18.1","TYR",1,0,0
"1.4.3.4","MAOA",1,0,0
"2.6.1.5","TAT",1,0,0
"3.7.1.2","FAH",1,0,0
"4.1.1.105","DDC",1,0,0
"4.1.1.28","DDC",1,0,0
"5.2.1.2","GSTZ1",1,0,0
