"EC","Gene","total_genes","present_genes","percent"
"1.16.3.1","HEPHL1",1,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.10.1","INSR",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
