"EC","Gene","total_genes","present_genes","percent"
"3.1.3.16","PTEN",1,1,100
"3.1.3.48","PTEN",1,1,100
"3.1.3.67","PTEN",1,1,100
"3.4.23.5","CTSD",1,1,100
"3.6.5.2","RAB7A",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"2.7.11.10","TBK1",1,0,0
"3.4.22.1","CTSB",1,0,0
