"EC","Gene","total_genes","present_genes","percent"
"3.6.5.2","RAB7A",1,1,100
"2.3.2.31","PRKN",1,0,0
"2.7.11.1","PINK1",1,0,0
"2.7.11.10","TBK1",1,0,0
"3.6.5.5","OPA1",1,0,0
