"EC","Gene","total_genes","present_genes","percent"
"1.17.99.9","COX15",1,1,100
"1.3.5.1","SDHA; SDHB",2,2,100
"2.5.1.141","COX10",1,1,100
"6.2.1.3","ACSL4",1,1,100
"7.1.1.8","UQCRFS1",1,1,100
"7.1.2.2","ATP5F1B",1,1,100
"2.3.1.21","CPT1A; CPT1C; CPT2",3,1,33.3333333333333
"3.1.1.3","PNPLA2",1,0,0
"3.1.1.79","LIPE",1,0,0
"7.1.1.2","NDUFS1; NDUFS2; NDUFS3; NDUFS7; NDUFS8; NDUFV1; NDUFV2",7,0,0
