"EC","Gene","total_genes","present_genes","percent"
"1.1.1.300","RDH11; RDH12",2,2,100
"1.2.1.36","ALDH1A3",1,1,100
"2.3.1.20","DGAT1",1,1,100
"2.3.1.75","DGAT1",1,1,100
"2.3.1.76","DGAT1",1,1,100
"2.4.1.17","UGT1A1",1,0,0
