"EC","Gene","total_genes","present_genes","percent"
"2.7.1.68","PIP5K1C",1,1,100
"3.6.5.2","RAB7A",1,1,100
"3.6.5.5","DNM1; DNM2",2,0,0
"5.6.1.3","KIF5A; KIF5C",2,0,0
