"EC","Gene","total_genes","present_genes","percent"
"1.3.5.1","SDHA; SDHB",2,2,100
"7.1.1.8","UQCRFS1",1,1,100
"7.1.2.2","ATP5F1B",1,1,100
"1.1.1.178","HSD17B10",1,0,0
"1.1.1.35","HSD17B10",1,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.10.1","INSR",1,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.1.34","LPL",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
"5.6.1.3","KIF5A; KIF5C",2,0,0
"7.1.1.2","NDUFS1; NDUFS2; NDUFS3; NDUFS7; NDUFS8; NDUFV1; NDUFV2",7,0,0
