"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"105","K17753","rectangle",816,463,46,17,NA,NA,NA,NA
"106","K18118","rectangle",260,598,46,17,NA,NA,NA,NA
"107","SDHA, CMD1GG, FP, MC2DN1, NDAXOA, PGL5, PPGL5, SDH1, SDH2, SDHF...","rectangle",165,535,46,17,"hsa:6389;hsa:6390;hsa:6391;hsa:6392","1.3.5.1","SDHA; SDHB; SDHC; SDHD",100
"109","K00116","rectangle",253,398,46,17,NA,NA,NA,NA
"111","Arginine biosynthesis","roundrectangle",80,486,120,25,NA,NA,NA,NA
"113","Arginine biosynthesis","roundrectangle",861,583,119,25,NA,NA,NA,NA
"115","K00174...","rectangle",530,656,46,17,NA,NA,NA,NA
"117","K00169...","rectangle",535,157,46,17,NA,NA,NA,NA
"118","K00174...","rectangle",535,179,46,17,NA,NA,NA,NA
"119","K00174...","rectangle",530,678,46,17,NA,NA,NA,NA
"120","K05942","rectangle",472,339,46,17,NA,NA,NA,NA
"122","Oxidative phosphorylation","roundrectangle",73,579,99,34,NA,NA,NA,NA
"123","K26318","rectangle",215,535,46,17,NA,NA,NA,NA
"124","K01659...","rectangle",424,360,46,17,NA,NA,NA,NA
"33","DLD, DLDD, DLDH, E3, GCSL, LAD, OGDC-E3, PHE3","rectangle",467,623,46,17,"hsa:1738","1.8.1.4","DLD",100
"34","OGDH, AKGDH, E1k, E1o, HsOGDH, KGD1, OGDC, OGDH-E1, OGDH2, OGDHD...","rectangle",661,579,46,17,"hsa:4967;hsa:55753","1.2.4.2","OGDH; OGDHL",100
"35","OGDH, AKGDH, E1k, E1o, HsOGDH, KGD1, OGDC, OGDH-E1, OGDH2, OGDHD...","rectangle",530,580,46,17,"hsa:4967;hsa:55753","1.2.4.2","OGDH; OGDHL",100
"36","DLST, DLTS, KGD2, PGL7, PPGL7","rectangle",403,579,46,17,"hsa:1743","2.3.1.61","DLST",100
"37","SUCLG2, G-SCS, GBETA, GTPSCS...","rectangle",260,579,46,17,"hsa:8802;hsa:8803","6.2.1.4; 6.2.1.5","SUCLA2; SUCLG1",100
