"EC","Gene","total_genes","present_genes","percent"
"1.1.1.14","SORD",1,1,100
"2.7.7.9","UGP2",1,1,100
"1.1.1.10","DCXR",1,0,0
"1.1.1.22","UGDH",1,0,0
"2.4.1.17","UGT1A1",1,0,0
"2.7.7.40","CRPPA",1,0,0
"3.2.1.31","GUSB",1,0,0
