"EC","Gene","total_genes","present_genes","percent"
"1.1.1.363","G6PD",1,1,100
"1.1.1.42","IDH1; IDH2",2,2,100
"1.1.1.49","G6PD",1,1,100
"1.2.4.1","PDHA1; PDHA2; PDHB",3,3,100
"2.7.1.1","HK1",1,1,100
"2.7.1.11","PFKM",1,1,100
"2.7.1.2","GCK",1,1,100
"3.1.3.16","PTEN",1,1,100
"3.1.3.48","PTEN",1,1,100
"3.1.3.67","PTEN",1,1,100
"5.4.2.11","PGAM2",1,1,100
"1.1.1.27","LDHA; LDHB",2,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.5.1.2","GLS",1,0,0
