"EC","Gene","total_genes","present_genes","percent"
"2.3.1.43","LCAT",1,1,100
"3.1.1.13","LIPA",1,1,100
"1.14.14.23","CYP7A1",1,0,0
"1.14.15.15","CYP27A1",1,0,0
"3.1.1.3","LIPC",1,0,0
"3.1.1.34","LPL",1,0,0
