"EC","Gene","total_genes","present_genes","percent"
"1.4.1.3","GLUD1",1,1,100
"1.1.1.37","MDH1",1,0,0
"3.5.1.2","GLS",1,0,0
"4.1.1.32","PCK1; PCK2",2,0,0
