"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"10","CDK6, MCPH12, PLSTIRE","rectangle",391,187,46,17,NA,NA,NA,NA
"100","MIR10A, MIRN10A, hsa-mir-10a, miRNA10A, mir-10a...","rectangle",906,167,46,17,NA,NA,NA,NA
"101","MIR21, MIRN21, hsa-mir-21, miR-21, miRNA21","rectangle",906,194,46,17,NA,NA,NA,NA
"102","MIR224, MIRN224, miRNA224","rectangle",906,272,46,17,NA,NA,NA,NA
"103","MIR602, MIRN602","rectangle",906,296,46,17,NA,NA,NA,NA
"104","MIR494, MIRN494, hsa-mir-494, mir-494","rectangle",906,345,46,17,NA,NA,NA,NA
"105","MIR615, MIRN615, hsa-mir-615, mir-615","rectangle",906,370,46,17,NA,NA,NA,NA
"106","MIR145, MIRN145, miR-145, miRNA145","rectangle",1095,168,46,17,NA,NA,NA,NA
"107","MIR199A1, MIR-199-s, MIRN199A1, mir-199a-1...","rectangle",1095,198,46,17,NA,NA,NA,NA
"108","MIR20A, C13orf25, MIR17HG, MIR20, MIRH1, MIRHG1, MIRN20, MIRN20A, hsa-mir-20, hsa-mir-20a, miR-20, miRNA20A, mir-20a...","rectangle",1095,227,46,17,NA,NA,NA,NA
"109","MIR324, MIRN324, hsa-mir-324, mir-324","rectangle",1095,256,46,17,NA,NA,NA,NA
"11","MIR126, MIRN126, miRNA126, mir-126","rectangle",313,331,46,17,NA,NA,NA,NA
"110","MIR221, MIRN221, miRNA221, mir-221","rectangle",906,233,46,17,NA,NA,NA,NA
"111","MIR602, MIRN602","rectangle",906,122,46,17,NA,NA,NA,NA
"112","MIR363, MIR-363, MIRN363, hsa-mir-363","rectangle",906,321,46,17,NA,NA,NA,NA
"113","MIR625, MIRN625, hsa-mir-625","rectangle",906,394,46,17,NA,NA,NA,NA
"114","RASSF1, 123F2, NORE2A, RASSF1A, RDA32, REH3P21","rectangle",984,122,46,17,NA,NA,NA,NA
"115","MIR602, MIRN602","rectangle",906,538,46,17,NA,NA,NA,NA
"116","MIR143, MIRN143, mir-143","rectangle",906,563,46,17,NA,NA,NA,NA
"1169","Bladder cancer","roundrectangle",1,1,1,1,NA,NA,NA,NA
"117","MIR10A, MIRN10A, hsa-mir-10a, miRNA10A, mir-10a...","rectangle",906,586,46,17,NA,NA,NA,NA
"1170","MIR20A, C13orf25, MIR17HG, MIR20, MIRH1, MIRHG1, MIRN20, MIRN20A, hsa-mir-20, hsa-mir-20a, miR-20, miRNA20A, mir-20a...","rectangle",1292,1180,46,17,NA,NA,NA,NA
"1171","MIR106A, MIRN106A, mir-106, mir-106a...","rectangle",1292,1253,46,17,NA,NA,NA,NA
"1172","MIR221, MIRN221, miRNA221, mir-221","rectangle",1292,1293,46,17,NA,NA,NA,NA
"1173","MIR34A, MIRN34A, miRNA34A, mir-34, mir-34a...","rectangle",1481,1185,46,17,NA,NA,NA,NA
"1174","MIR32, MIRN32, hsa-mir-32, miR-32, miRNA32","rectangle",1292,1346,46,17,NA,NA,NA,NA
"1175","MIR330, MIRN330, hsa-mir-330, mir-330","rectangle",1481,1331,46,17,NA,NA,NA,NA
"1176","MIR373, MIRN373, hsa-mir-373, miRNA373, mir-373","rectangle",1481,1510,46,17,NA,NA,NA,NA
