"EC","Gene","total_genes","present_genes","percent"
"2.3.1.78","HGSNAT",1,0,0
"3.1.6.12","ARSB",1,0,0
"3.1.6.13","IDS",1,0,0
"3.1.6.14","GNS",1,0,0
"3.1.6.4","GALNS",1,0,0
"3.10.1.1","SGSH",1,0,0
"3.2.1.23","GLB1",1,0,0
"3.2.1.31","GUSB",1,0,0
"3.2.1.35","HYAL1",1,0,0
"3.2.1.50","NAGLU",1,0,0
"3.2.1.52","HEXA; HEXB",2,0,0
"3.2.1.76","IDUA",1,0,0
