"EC","Gene","total_genes","present_genes","percent"
"2.7.1.2","GCK",1,1,100
"2.7.7.12","GALT",1,1,100
"1.14.14.19","CYP17A1",1,0,0
"1.14.14.32","CYP17A1",1,0,0
"1.14.16.2","TH",1,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
