"EC","Gene","total_genes","present_genes","percent"
"2.1.3.15","ACACB",1,1,100
"6.2.1.3","ACSL4",1,1,100
"6.3.4.14","ACACB",1,1,100
"6.4.1.2","ACACB",1,1,100
"2.3.1.21","CPT1A; CPT1C",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.3.9","G6PC3",1,0,0
"4.1.1.32","PCK1; PCK2",2,0,0
