"EC","Gene","total_genes","present_genes","percent"
"1.3.3.6","ACOX1",1,1,100
"2.1.3.15","ACACA; ACACB",2,2,100
"3.1.3.4","LPIN1; LPIN2",2,2,100
"6.3.4.14","ACACA; ACACB",2,2,100
"6.4.1.2","ACACA; ACACB",2,2,100
"1.2.1.3","ALDH1B1; ALDH3A2; ALDH7A1",3,2,66.6666666666667
"1.2.1.31","ALDH7A1",1,0,0
"1.2.1.8","ALDH7A1",1,0,0
"1.3.8.7","ACADM",1,0,0
"1.3.8.9","ACADVL",1,0,0
"2.3.1.21","CPT1A; CPT1C",2,0,0
"2.7.11.1","AKT2",1,0,0
"2.7.11.10","TBK1",1,0,0
"4.1.1.9","MLYCD",1,0,0
